Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round_instance,task,function id,rod fixing checked,builtin rt,plugins end time,start_time
2207,1551020586878,24/02/2019 15:03:06,1551020586849,0,24/02/2019 15:03:06,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,114,40,2.5,low-high,high,22,fishing,fishing_h,null,114.32000000053085,1551020586745,1551020586631
2208,1551020587112,24/02/2019 15:03:07,1551020587090,0,24/02/2019 15:03:07,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,135,40,2.5,low-high,high,22,fishing,fishing_h,null,134.2350000049919,1551020586986,1551020586851
2209,1551020587348,24/02/2019 15:03:07,1551020587319,0,24/02/2019 15:03:07,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,121,40,2.5,low-high,high,22,fishing,fishing_h,null,120.99999999918509,1551020587213,1551020587092
2210,1551020587583,24/02/2019 15:03:07,1551020587556,0,24/02/2019 15:03:07,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,131,40,2.5,low-high,high,22,fishing,fishing_h,null,130.26000000536442,1551020587452,1551020587321
2211,1551020587833,24/02/2019 15:03:07,1551020587776,0,24/02/2019 15:03:07,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,111,40,2.5,low-high,high,22,fishing,fishing_h,null,110.85499999905005,1551020587669,1551020587558
2212,1551020588255,24/02/2019 15:03:08,1551020588230,0,24/02/2019 15:03:08,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,349,40,2.5,low-high,high,22,fishing,fishing_h,null,348.2499999955762,1551020588127,1551020587778
2213,1551020588489,24/02/2019 15:03:08,1551020588457,0,24/02/2019 15:03:08,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,119,40,2.5,low-high,high,22,fishing,fishing_h,null,118.54500000481494,1551020588350,1551020588231
2214,1551020588739,24/02/2019 15:03:08,1551020588716,0,24/02/2019 15:03:08,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,155,40,2.5,low-high,high,22,fishing,fishing_h,null,154.4999999969732,1551020588614,1551020588459
2215,1551020588973,24/02/2019 15:03:08,1551020588947,0,24/02/2019 15:03:08,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,124,40,2.5,low-high,high,22,fishing,fishing_h,null,124.065000003553,1551020588842,1551020588718
2216,1551020589241,24/02/2019 15:03:09,1551020589203,0,24/02/2019 15:03:09,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,151,40,2.5,low-high,high,22,fishing,fishing_h,null,150.9250000017928,1551020589100,1551020588949
2217,1551020589460,24/02/2019 15:03:09,1551020589430,0,24/02/2019 15:03:09,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,123,40,2.5,low-high,high,22,fishing,fishing_h,null,122.66999999713153,1551020589327,1551020589204
2218,1551020589693,24/02/2019 15:03:09,1551020589646,0,24/02/2019 15:03:09,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,108,40,2.5,low-high,high,22,fishing,fishing_h,null,107.46500000089873,1551020589540,1551020589432
2219,1551020589897,24/02/2019 15:03:09,1551020589870,0,24/02/2019 15:03:09,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,116,40,2.5,low-high,high,22,fishing,fishing_h,null,115.2799999981653,1551020589763,1551020589647
2220,1551020590106,24/02/2019 15:03:10,1551020590088,0,24/02/2019 15:03:10,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,113,40,2.5,low-high,high,22,fishing,fishing_h,null,112.50999999907799,1551020589985,1551020589872
2221,1551020590341,24/02/2019 15:03:10,1551020590308,0,24/02/2019 15:03:10,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,114,40,2.5,low-high,high,22,fishing,fishing_h,null,113.63499999430496,1551020590203,1551020590089
2222,1551020590591,24/02/2019 15:03:10,1551020590550,0,24/02/2019 15:03:10,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,134,40,2.5,low-high,high,22,fishing,fishing_h,null,133.41000000212807,1551020590444,1551020590310
2223,1551020590783,24/02/2019 15:03:10,1551020590750,0,24/02/2019 15:03:10,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,91,40,2.5,low-high,high,22,fishing,fishing_h,null,90.34000000241213,1551020590643,1551020590552
2224,1551020591002,24/02/2019 15:03:11,1551020590962,0,24/02/2019 15:03:10,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,103,40,2.5,low-high,high,22,fishing,fishing_h,null,102.35500000265893,1551020590855,1551020590752
2225,1551020591267,24/02/2019 15:03:11,1551020591184,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,115,40,2.5,low-high,high,22,fishing,fishing_h,null,114.61500000581145,1551020591079,1551020590964
2226,1551020591422,24/02/2019 15:03:11,1551020591401,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,109,40,2.5,low-high,high,22,fishing,fishing_h,null,108.89499999745749,1551020591296,1551020591187
2227,1551020591651,24/02/2019 15:03:11,1551020591624,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,117,40,2.5,low-high,high,22,fishing,fishing_h,null,116.28500000375789,1551020591520,1551020591403
2228,1551020591699,24/02/2019 15:03:11,1551020591627,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,high,22,null,caller,null,,,
2229,1551020591699,24/02/2019 15:03:11,1551020591628,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,high,22,null,caller,null,,,
2230,1551020591699,24/02/2019 15:03:11,1551020591630,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,high,22,null,caller,null,,,
2231,1551020591699,24/02/2019 15:03:11,1551020591631,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,high,22,null,caller,null,,,
2232,1551020591699,24/02/2019 15:03:11,1551020591632,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,high,22,null,caller,null,,,
2233,1551020591871,24/02/2019 15:03:11,1551020591839,0,24/02/2019 15:03:11,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,102,40,0.7,low-high,high,22,fishing,fishing_h,null,101.87500000034925,1551020591735,1551020591633
2234,1551020592073,24/02/2019 15:03:12,1551020592055,0,24/02/2019 15:03:12,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,109,40,0.7,low-high,high,22,fishing,fishing_h,null,108.54499999550171,1551020591949,1551020591840
2235,1551020592291,24/02/2019 15:03:12,1551020592264,0,24/02/2019 15:03:12,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,104,40,0.7,low-high,high,22,fishing,fishing_h,null,103.04500000353437,1551020592161,1551020592057
2236,1551020592495,24/02/2019 15:03:12,1551020592467,0,24/02/2019 15:03:12,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,98,40,0.7,low-high,high,22,fishing,fishing_h,null,97.30999999737833,1551020592364,1551020592266
2237,1551020592699,24/02/2019 15:03:12,1551020592671,0,24/02/2019 15:03:12,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,100,40,0.7,low-high,high,22,fishing,fishing_h,null,99.74499999952968,1551020592569,1551020592469
2238,1551020592839,24/02/2019 15:03:12,1551020592813,0,24/02/2019 15:03:12,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,39,40,0.7,low-high,high,22,fishing,fishing_h,null,38.7200000040466,1551020592711,1551020592672
2239,1551020595932,24/02/2019 15:03:15,1551020595904,0,24/02/2019 15:03:15,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,2983,40,0.7,low-high,high,22,fishing,fishing_h,null,2982.4700000026496,1551020595798,1551020592815
2240,1551020596104,24/02/2019 15:03:16,1551020596034,0,24/02/2019 15:03:16,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,26,40,0.7,low-high,high,22,fishing,fishing_h,null,26.21999999973923,1551020595932,1551020595906
2241,1551020596246,24/02/2019 15:03:16,1551020596220,0,24/02/2019 15:03:16,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,82,40,0.7,low-high,high,22,fishing,fishing_h,null,81.6049999993993,1551020596117,1551020596035
2242,1551020596433,24/02/2019 15:03:16,1551020596405,0,24/02/2019 15:03:16,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,76,40,0.7,low-high,high,22,fishing,fishing_h,null,75.92499999748543,1551020596299,1551020596223
2243,1551020596604,24/02/2019 15:03:16,1551020596585,0,24/02/2019 15:03:16,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,72,40,0.7,low-high,high,22,fishing,fishing_h,null,71.17999999900348,1551020596479,1551020596407
2244,1551020596793,24/02/2019 15:03:16,1551020596771,0,24/02/2019 15:03:16,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,81,40,0.7,low-high,high,22,fishing,fishing_h,null,81.0300000011921,1551020596668,1551020596587
2245,1551020596995,24/02/2019 15:03:16,1551020596966,0,24/02/2019 15:03:16,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,90,40,0.7,low-high,high,22,fishing,fishing_h,null,89.28500000177883,1551020596863,1551020596773
2246,1551020597183,24/02/2019 15:03:17,1551020597152,0,24/02/2019 15:03:17,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,81,40,0.7,low-high,high,22,fishing,fishing_h,null,81.13500000035856,1551020597048,1551020596967
2247,1551020597401,24/02/2019 15:03:17,1551020597366,0,24/02/2019 15:03:17,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,109,40,0.7,low-high,high,22,fishing,fishing_h,null,109.3299999992596,1551020597263,1551020597154
2248,1551020597605,24/02/2019 15:03:17,1551020597580,0,24/02/2019 15:03:17,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,107,40,0.7,low-high,high,22,fishing,fishing_h,null,106.42999999993481,1551020597474,1551020597367
2249,1551020597792,24/02/2019 15:03:17,1551020597766,0,24/02/2019 15:03:17,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,79,40,0.7,low-high,high,22,fishing,fishing_h,null,78.7549999949988,1551020597661,1551020597582
2250,1551020598012,24/02/2019 15:03:18,1551020597981,0,24/02/2019 15:03:17,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,105,40,0.7,low-high,high,22,fishing,fishing_h,null,104.79499999934342,1551020597874,1551020597769
2251,1551020598230,24/02/2019 15:03:18,1551020598197,0,24/02/2019 15:03:18,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,111,40,0.7,low-high,high,22,fishing,fishing_h,null,110.24000000173692,1551020598094,1551020597983
2252,1551020598418,24/02/2019 15:03:18,1551020598392,0,24/02/2019 15:03:18,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,91,40,0.7,low-high,high,22,fishing,fishing_h,null,90.42500000214204,1551020598290,1551020598199
2253,1551020598637,24/02/2019 15:03:18,1551020598599,0,24/02/2019 15:03:18,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,103,40,0.7,low-high,high,22,fishing,fishing_h,null,102.87500000407454,1551020598497,1551020598394
2254,1551020599417,24/02/2019 15:03:19,1551020598787,0,24/02/2019 15:03:18,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,83,40,0.7,low-high,high,22,fishing,fishing_h,null,82.12500000093132,1551020598684,1551020598601
2255,1551020599465,24/02/2019 15:03:19,1551020598997,0,24/02/2019 15:03:18,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,106,40,0.7,low-high,high,22,fishing,fishing_h,null,105.61000000603963,1551020598894,1551020598788
2256,1551020599465,24/02/2019 15:03:19,1551020599195,0,24/02/2019 15:03:19,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,93,40,0.7,low-high,high,22,fishing,fishing_h,null,92.5250000001397,1551020599091,1551020598998
2257,1551020599465,24/02/2019 15:03:19,1551020599401,0,24/02/2019 15:03:19,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,102,40,0.7,low-high,high,22,fishing,fishing_h,null,101.62999999744352,1551020599298,1551020599196
2258,1551020599840,24/02/2019 15:03:19,1551020599813,0,24/02/2019 15:03:19,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,308,40,0.7,low-high,high,22,fishing,fishing_h,null,307.90999999595806,1551020599710,1551020599402
2259,1551020600245,24/02/2019 15:03:20,1551020600214,0,24/02/2019 15:03:20,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,297,40,0.7,low-high,high,22,fishing,fishing_h,null,296.45999999786727,1551020600112,1551020599815
2260,1551020600449,24/02/2019 15:03:20,1551020600417,0,24/02/2019 15:03:20,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,96,40,0.7,low-high,high,22,fishing,fishing_h,null,96.30000000470318,1551020600313,1551020600217
2261,1551020600654,24/02/2019 15:03:20,1551020600621,0,24/02/2019 15:03:20,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,98,40,0.7,low-high,high,22,fishing,fishing_h,null,97.80000000307336,1551020600518,1551020600420
2262,1551020600856,24/02/2019 15:03:20,1551020600825,0,24/02/2019 15:03:20,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,98,40,0.7,low-high,high,22,fishing,fishing_h,null,98.04499999876134,1551020600722,1551020600624
2263,1551020601044,24/02/2019 15:03:21,1551020601003,0,24/02/2019 15:03:21,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,75,40,0.7,low-high,high,22,fishing,fishing_h,null,74.18999999947846,1551020600902,1551020600827
2264,1551020601248,24/02/2019 15:03:21,1551020601221,0,24/02/2019 15:03:21,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,113,40,0.7,low-high,high,22,fishing,fishing_h,null,113.17500000586733,1551020601118,1551020601005
2265,1551020601445,24/02/2019 15:03:21,1551020601419,0,24/02/2019 15:03:21,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,93,40,0.7,low-high,high,22,fishing,fishing_h,null,92.40500000305474,1551020601316,1551020601223
2266,1551020601649,24/02/2019 15:03:21,1551020601623,0,24/02/2019 15:03:21,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,98,40,0.7,low-high,high,22,fishing,fishing_h,null,97.92000000015832,1551020601520,1551020601422
